bus_id,route_no,direction,stop_name,timepoint,arrival_time,departure_time,boarded,alighted,occupancy_after,dwell_time_s,headway_s,is_peak
103A_1031_R2,103,outbound,Borella,0,2025-10-31 16:46:27,2025-10-31 16:47:15,6,10,22,48,530,1
171F_1027_R1,171,inbound,Koswatta,1,2025-10-27 09:54:00,2025-10-27 09:54:39,9,3,25,39,265,0
144B_1027_R1,144,inbound,Maradana,0,2025-10-27 18:15:53,2025-10-27 18:16:53,9,9,38,60,505,1
103G_1030_R1,103,inbound,Pettah,0,2025-10-30 08:15:51,2025-10-30 08:16:44,7,10,33,53,632,1
103G_1026_R1,103,inbound,Borella,0,2025-10-26 10:41:58,2025-10-26 10:42:48,12,4,49,50,538,0
144B_1029_R1,144,inbound,Rajagiriya,1,2025-10-29 16:09:00,2025-10-29 16:09:51,12,2,41,51,550,1
171D_1026_R1,171,inbound,Fort,1,2025-10-26 09:41:38,2025-10-26 09:42:29,7,7,40,51,356,0
103D_1031_R1,103,outbound,Maradana,0,2025-10-31 17:09:13,2025-10-31 17:10:27,14,7,39,74,577,1
144E_1026_R1,144,outbound,Punchi Borella,0,2025-10-26 07:58:06,2025-10-26 07:59:15,17,3,38,69,281,1
103I_1026_R2,103,outbound,Maradana,0,2025-10-26 08:40:05,2025-10-26 08:41:30,21,5,68,85,433,1
171C_1031_R1,171,outbound,Pettah,0,2025-10-31 09:52:42,2025-10-31 09:53:20,9,5,43,38,366,0
171B_1028_R1,171,inbound,Technical Junction,0,2025-10-28 19:27:36,2025-10-28 19:28:30,8,9,59,54,728,0
171C_1031_R1,171,outbound,Punchi Borella,0,2025-10-31 10:07:47,2025-10-31 10:08:52,14,4,73,65,366,0
103F_1028_R2,103,inbound,Pettah,0,2025-10-28 17:20:52,2025-10-28 17:21:32,4,6,59,40,390,1
171C_1026_R1,171,outbound,Fort,1,2025-10-26 07:57:00,2025-10-26 07:57:46,9,4,9,46,471,1
103B_1030_R2,103,inbound,Maradana,1,2025-10-30 06:39:22,2025-10-30 06:40:03,10,3,54,41,508,0
171F_1031_R1,171,inbound,Borella,1,2025-10-31 21:05:00,2025-10-31 21:06:08,13,7,63,68,377,0
171J_1030_R2,171,outbound,Battaramulla,0,2025-10-30 19:55:53,2025-10-30 19:56:52,9,5,45,59,673,0
144F_1029_R2,144,outbound,Fort,1,2025-10-29 20:09:00,2025-10-29 20:09:30,4,3,28,30,532,0
171D_1029_R1,171,inbound,Rajagiriya,0,2025-10-29 16:52:48,2025-10-29 16:53:38,6,5,33,50,462,1
171B_1027_R1,171,inbound,Technical Junction,0,2025-10-27 07:10:58,2025-10-27 07:11:59,12,9,50,61,324,1
171D_1031_R1,171,outbound,Battaramulla,0,2025-10-31 17:21:05,2025-10-31 17:21:50,10,4,67,45,508,1
144D_1028_R2,144,outbound,Punchi Borella,0,2025-10-28 08:34:57,2025-10-28 08:35:36,5,4,56,39,480,1
144F_1030_R2,144,inbound,Punchi Borella,1,2025-10-30 07:44:45,2025-10-30 07:45:36,14,2,64,51,532,1
103E_1028_R1,103,inbound,Maradana,1,2025-10-28 18:02:35,2025-10-28 18:03:36,16,2,66,61,611,1
171E_1026_R1,171,outbound,Punchi Borella,0,2025-10-26 06:52:19,2025-10-26 06:53:11,10,6,54,52,425,0
144G_1030_R2,144,inbound,Maradana,0,2025-10-30 07:03:39,2025-10-30 07:04:50,17,6,32,71,453,1
103I_1025_R1,103,inbound,Narahenpita,1,2025-10-25 19:17:00,2025-10-25 19:17:39,9,3,22,39,701,0
103B_1031_R1,103,inbound,Punchi Borella,0,2025-10-31 07:24:50,2025-10-31 07:26:11,22,5,39,81,587,1
144H_1027_R1,144,outbound,Punchi Borella,0,2025-10-27 12:33:55,2025-10-27 12:34:18,4,2,32,23,490,0
103G_1027_R1,103,outbound,Fort,1,2025-10-27 19:57:00,2025-10-27 19:57:48,6,6,9,48,416,0
171D_1031_R2,171,inbound,Maradana,0,2025-10-31 20:44:05,2025-10-31 20:45:03,6,9,70,58,374,0
171G_1031_R1,171,inbound,Fort,1,2025-10-31 16:51:02,2025-10-31 16:51:53,8,8,86,51,650,1
144C_1030_R2,144,inbound,Punchi Borella,1,2025-10-30 19:23:06,2025-10-30 19:24:07,9,10,46,61,532,0
171F_1026_R1,171,inbound,Maradana,0,2025-10-26 17:54:12,2025-10-26 17:55:34,15,12,94,82,256,1
103B_1028_R1,103,outbound,Borella,0,2025-10-28 06:23:38,2025-10-28 06:24:13,5,5,32,35,534,0
144J_1026_R1,144,outbound,Rajagiriya,1,2025-10-26 14:26:18,2025-10-26 14:26:55,5,7,39,37,349,0
171H_1029_R2,171,inbound,Battaramulla,0,2025-10-29 08:15:00,2025-10-29 08:16:02,9,6,26,62,363,1
103H_1028_R1,103,outbound,Narahenpita,1,2025-10-28 19:07:43,2025-10-28 19:08:32,9,5,79,49,417,0
103B_1025_R2,103,inbound,Punchi Borella,0,2025-10-25 07:57:55,2025-10-25 07:58:57,20,1,39,62,593,1
171E_1030_R2,171,outbound,Technical Junction,0,2025-10-30 16:51:31,2025-10-30 16:52:51,25,1,49,80,395,1
171G_1027_R1,171,inbound,Cotta Road,0,2025-10-27 07:36:20,2025-10-27 07:37:30,20,3,62,70,271,1
103C_1030_R1,103,outbound,Fort,1,2025-10-30 07:38:00,2025-10-30 07:38:52,9,6,16,52,601,1
144G_1030_R2,144,outbound,Borella,1,2025-10-30 07:03:35,2025-10-30 07:05:11,21,10,48,96,311,1
103D_1031_R1,103,outbound,Borella,0,2025-10-31 17:21:45,2025-10-31 17:22:34,6,5,49,49,577,1
171D_1026_R1,171,outbound,Maradana,0,2025-10-26 18:02:01,2025-10-26 18:02:53,8,3,62,52,529,1
171C_1031_R1,171,inbound,Rajagiriya,0,2025-10-31 17:35:35,2025-10-31 17:37:03,22,3,62,88,315,1
144A_1028_R1,144,inbound,Cotta Road,0,2025-10-28 12:05:35,2025-10-28 12:06:32,13,4,37,57,615,0
171B_1029_R2,171,inbound,Pettah,0,2025-10-29 13:28:42,2025-10-29 13:29:45,9,8,69,63,360,0
171G_1031_R1,171,outbound,Punchi Borella,0,2025-10-31 12:25:11,2025-10-31 12:25:50,10,3,50,39,537,0
103J_1027_R1,103,outbound,Pettah,0,2025-10-27 08:14:17,2025-10-27 08:15:09,13,4,24,52,365,1
103A_1026_R1,103,inbound,Borella,0,2025-10-26 06:31:52,2025-10-26 06:32:49,8,3,38,57,663,0
144I_1031_R1,144,outbound,Fort,1,2025-10-31 20:02:00,2025-10-31 20:02:56,17,6,25,56,455,0
144A_1029_R1,144,inbound,Borella,0,2025-10-29 16:13:13,2025-10-29 16:13:27,2,0,35,14,540,1
103A_1026_R1,103,outbound,Fort,1,2025-10-26 06:05:00,2025-10-26 06:05:47,11,3,27,47,331,0
103F_1029_R1,103,inbound,Fort,1,2025-10-29 14:25:59,2025-10-29 14:26:58,8,9,43,59,523,0
171B_1031_R2,171,inbound,Rajagiriya,0,2025-10-31 08:07:27,2025-10-31 08:08:18,12,3,38,51,376,1
144F_1031_R1,144,outbound,Cotta Road,0,2025-10-31 06:58:15,2025-10-31 06:59:33,10,12,40,78,604,0
144B_1028_R1,144,inbound,Punchi Borella,1,2025-10-28 11:09:07,2025-10-28 11:09:43,8,4,60,36,408,0
171H_1031_R1,171,inbound,Battaramulla,0,2025-10-31 10:30:18,2025-10-31 10:31:28,17,6,52,70,620,0
171C_1031_R2,171,inbound,Welikada,0,2025-10-31 08:37:39,2025-10-31 08:38:46,18,4,56,67,276,1
171G_1031_R1,171,outbound,Fort,1,2025-10-31 12:06:00,2025-10-31 12:06:36,7,3,7,36,537,0
144A_1026_R1,144,outbound,Fort,1,2025-10-26 07:02:00,2025-10-26 07:02:47,14,0,14,47,675,1
171J_1029_R1,171,inbound,Maradana,0,2025-10-29 17:16:11,2025-10-29 17:17:26,11,13,69,75,299,1
103I_1028_R1,103,outbound,Pettah,0,2025-10-28 12:21:02,2025-10-28 12:21:54,10,3,53,52,575,0
103B_1029_R1,103,inbound,Pettah,0,2025-10-29 07:04:23,2025-10-29 07:05:11,5,7,24,48,545,1
144F_1029_R2,144,outbound,Borella,1,2025-10-29 20:24:52,2025-10-29 20:25:56,13,4,49,64,532,0
171C_1030_R1,171,outbound,Cotta Road,0,2025-10-30 09:03:24,2025-10-30 09:04:04,5,4,87,40,577,0
103G_1030_R2,103,inbound,Punchi Borella,0,2025-10-30 07:39:50,2025-10-30 07:40:43,9,6,24,53,507,1
103D_1026_R1,103,outbound,Maradana,0,2025-10-26 12:12:54,2025-10-26 12:13:56,14,5,38,62,557,0
171F_1031_R1,171,inbound,Technical Junction,0,2025-10-31 21:21:32,2025-10-31 21:22:08,4,8,60,36,377,0
171B_1031_R2,171,inbound,Maradana,0,2025-10-31 08:27:52,2025-10-31 08:28:35,6,7,52,43,376,1
171B_1031_R1,171,outbound,Battaramulla,0,2025-10-31 21:32:07,2025-10-31 21:33:07,7,8,77,60,503,0
103A_1025_R2,103,inbound,Punchi Borella,0,2025-10-25 16:13:49,2025-10-25 16:14:45,17,3,27,56,431,1
103G_1026_R1,103,outbound,Punchi Borella,1,2025-10-26 17:42:45,2025-10-26 17:44:09,19,5,85,84,559,1
144B_1026_R1,144,inbound,Fort,1,2025-10-26 09:05:41,2025-10-26 09:06:18,7,4,73,37,326,0
103F_1031_R1,103,inbound,Borella,0,2025-10-31 17:11:11,2025-10-31 17:12:27,15,8,23,76,489,1
171F_1027_R1,171,outbound,Borella,1,2025-10-27 10:55:08,2025-10-27 10:56:16,13,6,43,68,443,0
103D_1030_R1,103,outbound,Fort,1,2025-10-30 18:52:00,2025-10-30 18:53:12,17,6,31,72,393,1
144B_1031_R1,144,outbound,Rajagiriya,1,2025-10-31 09:23:38,2025-10-31 09:24:35,11,4,59,57,455,0
144F_1031_R1,144,inbound,Punchi Borella,1,2025-10-31 08:09:36,2025-10-31 08:10:23,6,2,48,47,549,1
171E_1031_R2,171,inbound,Fort,1,2025-10-31 15:02:29,2025-10-31 15:03:41,12,8,69,72,586,0
103E_1027_R1,103,inbound,Punchi Borella,0,2025-10-27 10:51:24,2025-10-27 10:52:18,14,3,40,54,565,0
144E_1029_R1,144,outbound,Cotta Road,0,2025-10-29 06:40:17,2025-10-29 06:41:10,6,9,45,53,585,0
171C_1031_R2,171,inbound,Punchi Borella,0,2025-10-31 08:56:43,2025-10-31 08:57:33,7,5,95,50,276,1
103C_1030_R1,103,outbound,Narahenpita,1,2025-10-30 07:56:57,2025-10-30 07:57:58,10,7,57,61,601,1
171J_1028_R2,171,outbound,Maradana,0,2025-10-28 17:41:09,2025-10-28 17:42:27,21,6,72,78,583,1
144J_1031_R1,144,inbound,Cotta Road,0,2025-10-31 10:13:30,2025-10-31 10:14:08,6,4,21,38,515,0
171D_1029_R2,171,outbound,Rajagiriya,0,2025-10-29 19:46:26,2025-10-29 19:47:12,8,4,38,46,530,0
103B_1028_R2,103,outbound,Narahenpita,1,2025-10-28 19:55:33,2025-10-28 19:56:21,5,6,40,48,409,0
144C_1030_R1,144,outbound,Rajagiriya,1,2025-10-30 10:45:26,2025-10-30 10:46:11,7,4,58,45,480,0
171F_1027_R1,171,outbound,Maradana,0,2025-10-27 10:45:35,2025-10-27 10:46:31,11,5,26,56,443,0
171I_1031_R1,171,inbound,Cotta Road,0,2025-10-31 07:58:55,2025-10-31 08:00:00,14,4,57,65,297,1
103D_1029_R1,103,inbound,Pettah,0,2025-10-29 13:24:32,2025-10-29 13:25:22,5,7,32,50,497,0
103A_1028_R1,103,outbound,Fort,1,2025-10-28 08:09:00,2025-10-28 08:09:48,10,3,33,48,487,1
103J_1026_R1,103,inbound,Fort,1,2025-10-26 17:27:56,2025-10-26 17:28:16,0,2,40,20,652,1
171G_1030_R1,171,inbound,Koswatta,1,2025-10-30 17:23:00,2025-10-30 17:23:53,11,5,39,53,525,1
171I_1025_R2,171,outbound,Punchi Borella,0,2025-10-25 12:43:10,2025-10-25 12:44:06,7,4,26,56,196,0
103F_1030_R1,103,outbound,Narahenpita,1,2025-10-30 14:45:08,2025-10-30 14:46:00,6,5,37,52,758,0
103G_1027_R2,103,outbound,Narahenpita,1,2025-10-27 20:17:55,2025-10-27 20:18:55,10,6,21,60,529,0
103I_1030_R1,103,outbound,Punchi Borella,1,2025-10-30 10:37:37,2025-10-30 10:38:43,13,6,57,66,382,0
171D_1025_R1,171,outbound,Fort,1,2025-10-25 08:33:00,2025-10-25 08:34:16,20,5,44,76,536,1
103F_1030_R1,103,outbound,Punchi Borella,1,2025-10-30 14:35:40,2025-10-30 14:37:01,13,10,37,81,758,0
144A_1026_R1,144,outbound,Cotta Road,0,2025-10-26 07:23:31,2025-10-26 07:24:25,10,7,52,54,675,1
171A_1026_R1,171,outbound,Cotta Road,0,2025-10-26 08:00:16,2025-10-26 08:00:59,9,5,72,43,508,1
171D_1027_R2,171,inbound,Welikada,0,2025-10-27 10:31:24,2025-10-27 10:31:53,3,3,47,29,438,0
171C_1026_R1,171,inbound,Technical Junction,0,2025-10-26 06:58:40,2025-10-26 06:59:22,7,5,88,42,504,0
103G_1025_R1,103,outbound,Narahenpita,1,2025-10-25 18:26:06,2025-10-25 18:26:57,10,5,39,51,233,1
171B_1026_R1,171,inbound,Koswatta,1,2025-10-26 16:19:00,2025-10-26 16:20:37,31,4,59,97,359,1
144F_1027_R1,144,inbound,Borella,0,2025-10-27 09:03:04,2025-10-27 09:03:52,10,4,34,48,467,0
171I_1025_R1,171,outbound,Pettah,0,2025-10-25 10:39:12,2025-10-25 10:40:11,11,3,27,59,560,0
103H_1031_R1,103,inbound,Punchi Borella,0,2025-10-31 07:04:18,2025-10-31 07:05:30,19,5,50,72,416,1
144A_1030_R1,144,outbound,Cotta Road,0,2025-10-30 12:44:20,2025-10-30 12:45:01,3,5,49,41,463,0
171E_1030_R2,171,outbound,Pettah,0,2025-10-30 16:47:35,2025-10-30 16:48:56,21,5,25,81,395,1
144D_1028_R1,144,inbound,Borella,0,2025-10-28 10:45:06,2025-10-28 10:46:08,13,2,40,62,571,0
171D_1028_R2,171,outbound,Welikada,0,2025-10-28 09:52:19,2025-10-28 09:53:09,8,7,51,50,399,0
144C_1027_R2,144,outbound,Cotta Road,0,2025-10-27 08:40:26,2025-10-27 08:41:42,12,9,71,76,584,1
103I_1030_R1,103,outbound,Pettah,0,2025-10-30 10:25:48,2025-10-30 10:27:03,17,4,46,75,382,0
103H_1028_R2,103,outbound,Maradana,0,2025-10-28 18:28:56,2025-10-28 18:29:51,12,4,56,55,462,1
144B_1028_R1,144,outbound,Maradana,0,2025-10-28 10:04:21,2025-10-28 10:05:05,9,2,32,44,437,0
144E_1029_R1,144,outbound,Rajagiriya,1,2025-10-29 06:44:17,2025-10-29 06:45:06,3,7,41,49,585,0
171A_1028_R2,171,inbound,Pettah,0,2025-10-28 16:45:45,2025-10-28 16:46:31,8,7,61,46,371,1
171J_1025_R1,171,outbound,Pettah,0,2025-10-25 10:15:35,2025-10-25 10:16:46,19,3,30,71,180,0
103F_1031_R1,103,outbound,Maradana,0,2025-10-31 07:13:54,2025-10-31 07:14:34,11,2,55,40,485,1
103G_1031_R1,103,outbound,Maradana,0,2025-10-31 07:37:09,2025-10-31 07:38:16,18,5,48,67,542,1
144C_1030_R1,144,inbound,Cotta Road,0,2025-10-30 13:04:40,2025-10-30 13:05:39,14,5,36,59,436,0
144F_1028_R1,144,outbound,Borella,1,2025-10-28 17:13:44,2025-10-28 17:14:55,18,7,64,71,553,1
103I_1025_R1,103,outbound,Maradana,0,2025-10-25 19:20:17,2025-10-25 19:21:12,10,5,46,55,467,0
144E_1031_R2,144,outbound,Fort,1,2025-10-31 12:43:00,2025-10-31 12:43:45,4,4,16,45,662,0
171E_1031_R1,171,outbound,Rajagiriya,0,2025-10-31 17:34:34,2025-10-31 17:35:36,14,4,96,62,553,1
171H_1027_R1,171,inbound,Borella,1,2025-10-27 06:57:22,2025-10-27 06:58:41,15,8,65,79,571,0
144J_1030_R1,144,inbound,Rajagiriya,1,2025-10-30 10:10:00,2025-10-30 10:10:39,4,1,25,39,362,0
171H_1029_R1,171,outbound,Punchi Borella,0,2025-10-29 20:07:41,2025-10-29 20:08:20,8,3,55,39,532,0
171J_1027_R1,171,outbound,Pettah,0,2025-10-27 06:20:46,2025-10-27 06:21:40,11,5,16,54,548,0
171G_1031_R2,171,outbound,Welikada,0,2025-10-31 10:24:44,2025-10-31 10:25:34,2,9,39,50,435,0
144F_1026_R1,144,inbound,Maradana,0,2025-10-26 09:45:18,2025-10-26 09:46:02,4,8,40,44,534,0
144A_1028_R2,144,outbound,Cotta Road,0,2025-10-28 20:13:55,2025-10-28 20:14:25,1,7,47,30,492,0
103B_1027_R1,103,inbound,Maradana,1,2025-10-27 17:30:56,2025-10-27 17:31:28,4,7,42,32,617,1
144C_1026_R1,144,outbound,Maradana,0,2025-10-26 09:33:06,2025-10-26 09:33:46,8,1,25,40,420,0
171B_1029_R1,171,outbound,Punchi Borella,0,2025-10-29 06:32:44,2025-10-29 06:33:24,5,5,51,40,681,0
103E_1031_R2,103,inbound,Narahenpita,1,2025-10-31 07:35:00,2025-10-31 07:36:03,14,6,23,63,416,1
144B_1026_R2,144,outbound,Maradana,0,2025-10-26 08:32:47,2025-10-26 08:33:47,20,2,46,60,413,1
144G_1026_R1,144,outbound,Rajagiriya,1,2025-10-26 10:14:54,2025-10-26 10:15:31,4,4,46,37,590,0
171G_1025_R1,171,inbound,Welikada,0,2025-10-25 17:58:36,2025-10-25 18:00:13,25,5,70,97,292,1
171G_1031_R1,171,inbound,Borella,1,2025-10-31 16:24:57,2025-10-31 16:25:48,12,3,85,51,650,1
171G_1027_R1,171,inbound,Maradana,0,2025-10-27 07:53:01,2025-10-27 07:54:10,15,5,101,69,271,1
144A_1026_R1,144,inbound,Punchi Borella,1,2025-10-26 18:51:42,2025-10-26 18:52:41,13,4,61,59,654,1
144G_1031_R1,144,inbound,Maradana,0,2025-10-31 06:32:38,2025-10-31 06:33:35,9,8,36,57,523,0
103E_1028_R1,103,outbound,Borella,0,2025-10-28 10:56:22,2025-10-28 10:57:21,9,13,31,59,671,0
171F_1028_R1,171,outbound,Maradana,0,2025-10-28 16:35:43,2025-10-28 16:36:35,13,3,58,52,455,1
144C_1029_R2,144,outbound,Fort,1,2025-10-29 07:55:00,2025-10-29 07:55:58,13,3,38,58,607,1
171H_1026_R1,171,outbound,Borella,1,2025-10-26 09:12:20,2025-10-26 09:13:04,13,1,75,44,514,0
103H_1025_R2,103,inbound,Pettah,0,2025-10-25 09:23:58,2025-10-25 09:25:02,9,9,64,64,442,0
171B_1026_R2,171,outbound,Cotta Road,0,2025-10-26 12:42:17,2025-10-26 12:43:00,2,11,65,43,570,0
171J_1027_R2,171,inbound,Maradana,0,2025-10-27 20:45:57,2025-10-27 20:46:38,7,3,68,41,366,0
144C_1027_R2,144,outbound,Rajagiriya,1,2025-10-27 08:45:25,2025-10-27 08:45:57,3,3,71,32,584,1
171E_1030_R1,171,inbound,Pettah,0,2025-10-30 08:49:13,2025-10-30 08:50:18,13,8,63,65,342,1
171G_1029_R2,171,outbound,Fort,1,2025-10-29 08:18:00,2025-10-29 08:18:37,11,3,26,37,715,1
144A_1029_R2,144,outbound,Rajagiriya,1,2025-10-29 18:35:43,2025-10-29 18:36:27,6,7,84,44,786,1
171C_1029_R1,171,inbound,Pettah,0,2025-10-29 17:35:35,2025-10-29 17:36:32,9,8,94,57,564,1
103G_1027_R2,103,outbound,Fort,1,2025-10-27 19:53:00,2025-10-27 19:53:44,5,5,15,44,529,0
103B_1030_R1,103,outbound,Borella,0,2025-10-30 07:25:14,2025-10-30 07:26:00,7,6,64,46,344,1
144J_1027_R1,144,inbound,Maradana,0,2025-10-27 16:33:10,2025-10-27 16:34:27,23,2,70,77,359,1
171H_1029_R1,171,outbound,Welikada,0,2025-10-29 20:24:27,2025-10-29 20:25:19,6,7,47,52,532,0
144F_1030_R2,144,outbound,Rajagiriya,1,2025-10-30 19:45:57,2025-10-30 19:46:42,4,6,39,45,450,0
103J_1030_R1,103,outbound,Punchi Borella,1,2025-10-30 16:19:41,2025-10-30 16:20:57,14,7,72,76,314,1
144H_1026_R2,144,outbound,Fort,1,2025-10-26 07:15:00,2025-10-26 07:16:36,25,4,50,96,436,1
144B_1029_R2,144,outbound,Cotta Road,0,2025-10-29 16:57:34,2025-10-29 16:58:19,7,4,40,45,442,1
171C_1027_R2,171,inbound,Fort,1,2025-10-27 21:14:22,2025-10-27 21:15:36,11,10,51,74,296,0
171F_1027_R1,171,outbound,Punchi Borella,0,2025-10-27 10:49:05,2025-10-27 10:50:02,13,3,36,57,443,0
103G_1031_R2,103,inbound,Fort,1,2025-10-31 21:14:47,2025-10-31 21:15:46,8,7,52,59,434,0
103E_1030_R2,103,outbound,Maradana,0,2025-10-30 16:49:24,2025-10-30 16:50:44,19,6,56,80,587,1
171C_1026_R2,171,outbound,Cotta Road,0,2025-10-26 17:27:06,2025-10-26 17:28:07,6,11,58,61,335,1
171C_1031_R1,171,inbound,Koswatta,1,2025-10-31 17:23:00,2025-10-31 17:23:46,11,2,18,46,315,1
144H_1027_R2,144,inbound,Punchi Borella,1,2025-10-27 10:07:34,2025-10-27 10:08:34,7,10,40,60,501,0
144G_1029_R1,144,inbound,Fort,1,2025-10-29 06:26:11,2025-10-29 06:26:53,5,7,28,42,180,0
103B_1025_R2,103,inbound,Narahenpita,1,2025-10-25 07:49:00,2025-10-25 07:49:37,4,5,4,37,593,1
144G_1027_R2,144,inbound,Cotta Road,0,2025-10-27 07:48:53,2025-10-27 07:49:39,6,5,41,46,382,1
171G_1027_R1,171,inbound,Battaramulla,0,2025-10-27 07:18:39,2025-10-27 07:19:51,17,5,28,72,271,1
171I_1031_R1,171,inbound,Battaramulla,0,2025-10-31 07:46:08,2025-10-31 07:46:50,8,2,48,42,297,1
103D_1028_R2,103,inbound,Maradana,1,2025-10-28 20:08:32,2025-10-28 20:09:25,9,8,43,53,577,0
171A_1025_R1,171,inbound,Pettah,0,2025-10-25 08:20:24,2025-10-25 08:21:32,16,1,106,68,598,1
171G_1025_R1,171,outbound,Punchi Borella,0,2025-10-25 06:59:44,2025-10-25 07:00:33,8,4,40,49,519,0
144C_1030_R1,144,inbound,Rajagiriya,1,2025-10-30 12:58:00,2025-10-30 12:58:57,15,2,27,57,436,0
144A_1029_R1,144,outbound,Fort,1,2025-10-29 08:04:00,2025-10-29 08:05:13,19,4,21,73,587,1
103G_1030_R1,103,outbound,Fort,1,2025-10-30 17:06:00,2025-10-30 17:07:04,14,3,21,64,354,1
103B_1027_R2,103,outbound,Pettah,0,2025-10-27 06:39:48,2025-10-27 06:40:27,7,2,28,39,511,0
144H_1031_R1,144,outbound,Rajagiriya,1,2025-10-31 08:46:12,2025-10-31 08:47:37,14,10,55,85,425,1
144B_1027_R2,144,inbound,Maradana,0,2025-10-27 14:38:33,2025-10-27 14:39:25,8,5,38,52,504,0
171E_1027_R1,171,inbound,Borella,1,2025-10-27 07:34:17,2025-10-27 07:35:44,18,11,52,87,532,1
171A_1030_R1,171,inbound,Cotta Road,0,2025-10-30 06:53:15,2025-10-30 06:54:00,5,5,60,45,655,0
144F_1029_R1,144,outbound,Cotta Road,0,2025-10-29 06:26:11,2025-10-29 06:27:00,9,3,49,49,338,0
171G_1031_R1,171,outbound,Technical Junction,0,2025-10-31 12:16:37,2025-10-31 12:17:47,17,4,31,70,537,0
103A_1027_R1,103,inbound,Narahenpita,1,2025-10-27 19:40:00,2025-10-27 19:40:30,6,2,27,30,396,0
171C_1030_R2,171,inbound,Pettah,0,2025-10-30 15:22:23,2025-10-30 15:23:05,6,7,60,42,490,0
171C_1031_R2,171,inbound,Battaramulla,0,2025-10-31 08:30:00,2025-10-31 08:31:32,26,2,42,92,276,1
103D_1027_R1,103,inbound,Borella,0,2025-10-27 17:37:28,2025-10-27 17:37:54,5,3,34,26,470,1
103I_1026_R2,103,inbound,Maradana,1,2025-10-26 19:51:32,2025-10-26 19:52:40,10,7,36,68,631,0
103B_1028_R2,103,inbound,Pettah,0,2025-10-28 16:52:10,2025-10-28 16:53:30,9,12,64,80,571,1
144D_1030_R1,144,inbound,Cotta Road,0,2025-10-30 09:47:19,2025-10-30 09:48:08,11,2,30,49,364,0
171J_1029_R1,171,outbound,Welikada,0,2025-10-29 17:21:21,2025-10-29 17:21:58,3,8,68,37,493,1
103H_1029_R1,103,inbound,Fort,1,2025-10-29 08:20:52,2025-10-29 08:21:54,13,9,72,62,550,1
171J_1025_R1,171,outbound,Fort,1,2025-10-25 10:12:00,2025-10-25 10:13:02,14,2,14,62,180,0
144B_1030_R2,144,outbound,Fort,1,2025-10-30 06:31:00,2025-10-30 06:31:39,6,4,22,39,370,0
144A_1025_R1,144,inbound,Cotta Road,0,2025-10-25 17:47:13,2025-10-25 17:47:54,12,2,62,41,349,1
144E_1026_R1,144,inbound,Borella,0,2025-10-26 19:55:43,2025-10-26 19:56:45,14,4,41,62,421,0
144H_1029_R1,144,inbound,Borella,0,2025-10-29 07:37:25,2025-10-29 07:38:40,19,5,49,75,487,1
144C_1031_R2,144,outbound,Cotta Road,0,2025-10-31 08:54:45,2025-10-31 08:55:44,10,9,80,59,535,1
103E_1030_R1,103,inbound,Narahenpita,1,2025-10-30 06:37:00,2025-10-30 06:37:58,10,5,23,58,429,0
103B_1027_R1,103,inbound,Pettah,0,2025-10-27 17:35:36,2025-10-27 17:36:37,7,11,38,61,617,1
144A_1025_R1,144,outbound,Cotta Road,0,2025-10-25 18:17:04,2025-10-25 18:18:26,13,11,67,82,515,1
103G_1027_R1,103,outbound,Borella,0,2025-10-27 20:18:17,2025-10-27 20:19:25,12,9,31,68,416,0
171G_1031_R1,171,inbound,Rajagiriya,0,2025-10-31 16:14:06,2025-10-31 16:15:09,16,4,62,63,650,1
144J_1026_R2,144,outbound,Cotta Road,0,2025-10-26 11:08:46,2025-10-26 11:09:33,8,7,34,47,468,0
103D_1029_R1,103,outbound,Pettah,0,2025-10-29 14:55:46,2025-10-29 14:56:44,9,5,13,58,430,0
144H_1029_R2,144,inbound,Maradana,0,2025-10-29 19:26:18,2025-10-29 19:27:14,4,6,34,56,404,0
171E_1030_R1,171,inbound,Borella,1,2025-10-30 08:29:16,2025-10-30 08:30:24,13,7,58,68,342,1
144F_1026_R2,144,outbound,Maradana,0,2025-10-26 06:34:23,2025-10-26 06:35:26,13,3,48,63,381,0
103D_1027_R1,103,outbound,Narahenpita,1,2025-10-27 08:58:44,2025-10-27 09:00:04,13,9,91,80,571,1
171J_1025_R1,171,outbound,Cotta Road,0,2025-10-25 10:42:14,2025-10-25 10:42:57,4,6,40,43,180,0
171E_1025_R1,171,inbound,Koswatta,1,2025-10-25 08:57:00,2025-10-25 08:58:41,27,2,39,101,283,1
103B_1031_R1,103,outbound,Punchi Borella,1,2025-10-31 07:40:42,2025-10-31 07:41:33,9,7,35,51,483,1
103I_1025_R2,103,inbound,Fort,1,2025-10-25 16:26:19,2025-10-25 16:27:15,8,7,89,56,498,1
171F_1027_R2,171,outbound,Maradana,0,2025-10-27 18:09:34,2025-10-27 18:10:44,19,3,64,70,680,1
144B_1026_R2,144,inbound,Rajagiriya,1,2025-10-26 07:13:00,2025-10-26 07:14:26,23,2,23,86,424,1
171F_1029_R1,171,outbound,Technical Junction,0,2025-10-29 16:19:07,2025-10-29 16:19:32,4,2,27,25,566,1
144D_1031_R1,144,inbound,Rajagiriya,1,2025-10-31 07:27:00,2025-10-31 07:27:33,10,0,10,33,554,1
144J_1031_R1,144,inbound,Punchi Borella,1,2025-10-31 10:24:22,2025-10-31 10:25:32,13,7,33,70,515,0
