bus_id,route_no,direction,stop_name,timepoint,arrival_time,departure_time,boarded,alighted,occupancy_after,dwell_time_s,headway_s,is_peak
171E_1031_R1,171,inbound,Cotta Road,0,2025-10-31 18:16:05,2025-10-31 18:17:06,14,4,41,61,667,1
144E_1025_R1,144,outbound,Rajagiriya,1,2025-10-25 08:07:11,2025-10-25 08:08:14,13,1,55,63,386,1
171J_1029_R1,171,inbound,Battaramulla,0,2025-10-29 16:46:47,2025-10-29 16:47:35,5,4,20,48,299,1
171D_1025_R1,171,outbound,Technical Junction,0,2025-10-25 08:40:09,2025-10-25 08:41:00,10,6,59,51,536,1
171B_1031_R1,171,outbound,Technical Junction,0,2025-10-31 20:56:42,2025-10-31 20:57:28,12,4,55,46,503,0
103F_1030_R1,103,outbound,Punchi Borella,1,2025-10-30 14:35:40,2025-10-30 14:37:01,13,10,37,81,758,0
171I_1025_R1,171,outbound,Cotta Road,0,2025-10-25 11:03:45,2025-10-25 11:04:23,6,6,52,38,560,0
171C_1026_R2,171,outbound,Koswatta,1,2025-10-26 17:47:56,2025-10-26 17:48:58,12,6,68,62,335,1
144H_1028_R1,144,outbound,Cotta Road,0,2025-10-28 12:55:04,2025-10-28 12:55:57,9,9,26,53,349,0
144C_1030_R2,144,inbound,Borella,0,2025-10-30 19:19:16,2025-10-30 19:20:23,16,2,47,67,532,0
171J_1028_R2,171,outbound,Rajagiriya,0,2025-10-28 18:01:29,2025-10-28 18:02:42,12,11,89,73,583,1
171E_1027_R1,171,inbound,Pettah,0,2025-10-27 07:56:43,2025-10-27 07:57:23,5,7,62,40,532,1
171B_1028_R2,171,inbound,Punchi Borella,0,2025-10-28 10:37:48,2025-10-28 10:38:25,3,4,56,37,700,0
171D_1027_R2,171,inbound,Fort,1,2025-10-27 11:11:55,2025-10-27 11:12:50,7,8,84,55,438,0
144A_1025_R2,144,inbound,Cotta Road,0,2025-10-25 07:56:05,2025-10-25 07:56:48,9,6,40,43,350,1
171G_1030_R1,171,outbound,Maradana,0,2025-10-30 17:53:10,2025-10-30 17:54:18,12,7,72,68,496,1
171B_1031_R2,171,inbound,Technical Junction,0,2025-10-31 08:32:40,2025-10-31 08:33:35,10,2,60,55,376,1
144J_1031_R1,144,outbound,Borella,1,2025-10-31 17:11:13,2025-10-31 17:12:25,16,9,35,72,562,1
103C_1027_R1,103,outbound,Pettah,0,2025-10-27 08:05:14,2025-10-27 08:06:52,28,5,42,98,180,1
171I_1027_R2,171,outbound,Cotta Road,0,2025-10-27 17:47:01,2025-10-27 17:47:52,10,6,60,51,577,1
171I_1027_R1,171,outbound,Fort,1,2025-10-27 07:28:00,2025-10-27 07:28:53,7,6,33,53,203,1
144C_1027_R1,144,outbound,Cotta Road,0,2025-10-27 16:32:04,2025-10-27 16:32:48,8,6,35,44,481,1
103D_1031_R2,103,inbound,Pettah,0,2025-10-31 07:53:54,2025-10-31 07:54:39,7,9,83,45,404,1
171A_1026_R1,171,inbound,Welikada,0,2025-10-26 15:09:45,2025-10-26 15:10:45,18,2,46,60,423,0
171H_1029_R2,171,inbound,Fort,1,2025-10-29 09:01:50,2025-10-29 09:02:40,9,5,91,50,363,0
144B_1030_R1,144,inbound,Borella,0,2025-10-30 19:55:09,2025-10-30 19:55:55,9,6,42,46,457,0
103D_1029_R1,103,inbound,Pettah,0,2025-10-29 13:24:32,2025-10-29 13:25:22,5,7,32,50,497,0
171C_1025_R1,171,inbound,Pettah,0,2025-10-25 08:40:54,2025-10-25 08:41:52,10,6,105,58,400,1
103F_1030_R1,103,outbound,Borella,0,2025-10-30 14:39:49,2025-10-30 14:40:30,5,6,36,41,758,0
144C_1027_R2,144,inbound,Cotta Road,0,2025-10-27 07:57:13,2025-10-27 07:58:16,14,4,47,63,424,1
144J_1027_R1,144,outbound,Fort,1,2025-10-27 09:17:00,2025-10-27 09:17:43,9,2,30,43,716,0
171J_1031_R1,171,inbound,Pettah,0,2025-10-31 18:26:50,2025-10-31 18:27:33,8,6,81,43,528,1
144F_1031_R2,144,outbound,Maradana,0,2025-10-31 17:56:49,2025-10-31 17:57:53,15,4,52,64,356,1
171E_1030_R1,171,outbound,Rajagiriya,0,2025-10-30 17:51:49,2025-10-30 17:52:40,4,10,72,51,414,1
144F_1029_R1,144,inbound,Rajagiriya,1,2025-10-29 19:09:00,2025-10-29 19:09:57,10,4,20,57,385,0
171E_1029_R2,171,inbound,Battaramulla,0,2025-10-29 10:18:09,2025-10-29 10:18:57,13,3,23,48,443,0
144A_1027_R2,144,outbound,Rajagiriya,1,2025-10-27 06:27:08,2025-10-27 06:28:08,9,7,35,60,437,0
144D_1031_R2,144,outbound,Fort,1,2025-10-31 06:25:00,2025-10-31 06:25:51,6,4,30,51,536,0
144C_1031_R1,144,outbound,Cotta Road,0,2025-10-31 10:31:51,2025-10-31 10:32:33,5,6,51,42,561,0
103F_1026_R1,103,outbound,Pettah,0,2025-10-26 08:24:12,2025-10-26 08:24:59,8,4,11,47,342,1
103C_1031_R1,103,outbound,Fort,1,2025-10-31 14:23:00,2025-10-31 14:23:47,10,4,14,47,489,0
103B_1031_R1,103,outbound,Punchi Borella,1,2025-10-31 07:40:42,2025-10-31 07:41:33,9,7,35,51,483,1
171E_1028_R1,171,outbound,Maradana,0,2025-10-28 09:37:22,2025-10-28 09:38:16,7,4,30,54,456,0
103H_1029_R1,103,outbound,Fort,1,2025-10-29 07:03:00,2025-10-29 07:03:48,11,2,28,48,785,1
144C_1027_R1,144,outbound,Maradana,0,2025-10-27 16:15:37,2025-10-27 16:16:54,20,7,20,77,481,1
144A_1029_R2,144,outbound,Rajagiriya,1,2025-10-29 18:35:43,2025-10-29 18:36:27,6,7,84,44,786,1
103H_1030_R2,103,inbound,Fort,1,2025-10-30 20:07:49,2025-10-30 20:08:21,6,4,49,32,759,0
103G_1025_R1,103,outbound,Pettah,0,2025-10-25 18:02:49,2025-10-25 18:03:55,15,2,27,66,233,1
144B_1031_R1,144,outbound,Fort,1,2025-10-31 08:53:00,2025-10-31 08:54:09,15,1,41,69,455,1
103C_1025_R1,103,inbound,Borella,0,2025-10-25 18:59:17,2025-10-25 19:00:24,12,6,28,67,616,1
171D_1029_R1,171,inbound,Rajagiriya,0,2025-10-29 16:52:48,2025-10-29 16:53:38,6,5,33,50,462,1
171H_1031_R1,171,inbound,Welikada,0,2025-10-31 10:36:14,2025-10-31 10:36:57,10,3,59,43,620,0
171C_1026_R1,171,outbound,Fort,1,2025-10-26 07:57:00,2025-10-26 07:57:46,9,4,9,46,471,1
171A_1028_R1,171,outbound,Welikada,0,2025-10-28 17:37:22,2025-10-28 17:38:21,9,7,104,59,617,1
144F_1030_R2,144,outbound,Rajagiriya,1,2025-10-30 19:45:57,2025-10-30 19:46:42,4,6,39,45,450,0
144J_1026_R2,144,outbound,Borella,1,2025-10-26 11:04:53,2025-10-26 11:05:36,7,7,33,43,468,0
103F_1028_R2,103,outbound,Fort,1,2025-10-28 12:34:00,2025-10-28 12:35:01,13,3,23,61,612,0
171B_1031_R1,171,inbound,Cotta Road,0,2025-10-31 17:07:03,2025-10-31 17:08:27,23,6,74,84,494,1
103F_1030_R1,103,inbound,Fort,1,2025-10-30 07:56:00,2025-10-30 07:57:02,8,9,39,62,520,1
103A_1030_R1,103,outbound,Narahenpita,1,2025-10-30 17:05:04,2025-10-30 17:05:44,7,3,42,40,180,1
144A_1030_R1,144,outbound,Rajagiriya,1,2025-10-30 12:49:58,2025-10-30 12:50:30,3,5,47,32,463,0
103H_1030_R1,103,outbound,Maradana,0,2025-10-30 18:16:48,2025-10-30 18:18:14,21,5,70,86,537,1
144F_1025_R2,144,outbound,Fort,1,2025-10-25 17:45:00,2025-10-25 17:46:05,23,2,23,65,487,1
103I_1029_R2,103,inbound,Borella,0,2025-10-29 16:48:22,2025-10-29 16:49:33,14,6,46,71,613,1
144B_1031_R2,144,outbound,Rajagiriya,1,2025-10-31 09:41:25,2025-10-31 09:42:25,7,9,34,60,670,0
103D_1027_R1,103,inbound,Narahenpita,1,2025-10-27 17:30:00,2025-10-27 17:31:14,15,5,32,74,470,1
103G_1030_R1,103,inbound,Fort,1,2025-10-30 08:19:49,2025-10-30 08:20:39,12,5,40,50,632,1
103D_1026_R1,103,outbound,Narahenpita,1,2025-10-26 12:28:56,2025-10-26 12:29:35,5,5,43,39,557,0
144D_1030_R1,144,outbound,Maradana,0,2025-10-30 10:23:18,2025-10-30 10:24:26,16,1,30,68,459,0
171B_1030_R1,171,inbound,Rajagiriya,0,2025-10-30 19:40:34,2025-10-30 19:40:56,5,2,43,22,546,0
103G_1030_R2,103,inbound,Fort,1,2025-10-30 08:00:47,2025-10-30 08:01:26,5,6,38,39,507,1
103E_1026_R1,103,inbound,Maradana,1,2025-10-26 10:36:42,2025-10-26 10:37:53,13,8,49,71,492,0
103F_1031_R1,103,outbound,Punchi Borella,1,2025-10-31 07:18:13,2025-10-31 07:19:02,10,4,61,49,485,1
171I_1026_R1,171,inbound,Pettah,0,2025-10-26 19:51:33,2025-10-26 19:52:33,9,6,26,60,746,0
103G_1029_R1,103,outbound,Borella,0,2025-10-29 19:31:51,2025-10-29 19:32:32,7,2,52,41,552,0
103E_1027_R1,103,inbound,Fort,1,2025-10-27 11:07:03,2025-10-27 11:07:45,1,8,38,42,565,0
171E_1029_R1,171,inbound,Fort,1,2025-10-29 08:28:07,2025-10-29 08:29:11,1,15,70,64,444,1
103G_1029_R1,103,inbound,Maradana,1,2025-10-29 08:31:09,2025-10-29 08:31:52,11,4,54,43,221,1
171F_1029_R1,171,inbound,Koswatta,1,2025-10-29 09:37:00,2025-10-29 09:37:50,13,5,23,50,502,0
171J_1031_R2,171,inbound,Cotta Road,0,2025-10-31 08:11:09,2025-10-31 08:12:36,22,4,68,87,434,1
144A_1030_R1,144,outbound,Maradana,0,2025-10-30 12:28:48,2025-10-30 12:29:39,15,2,41,51,463,0
171E_1029_R2,171,inbound,Fort,1,2025-10-29 11:06:45,2025-10-29 11:07:35,3,6,46,50,443,0
144D_1026_R2,144,inbound,Cotta Road,0,2025-10-26 07:08:14,2025-10-26 07:09:06,8,3,23,52,371,1
171H_1029_R1,171,inbound,Cotta Road,0,2025-10-29 19:06:43,2025-10-29 19:07:21,8,5,66,38,331,0
171I_1028_R1,171,outbound,Rajagiriya,0,2025-10-28 12:52:10,2025-10-28 12:52:46,3,5,51,36,366,0
144J_1031_R2,144,inbound,Rajagiriya,1,2025-10-31 07:03:00,2025-10-31 07:03:59,11,3,28,59,572,1
144F_1029_R2,144,outbound,Fort,1,2025-10-29 20:09:00,2025-10-29 20:09:30,4,3,28,30,532,0
171E_1028_R1,171,inbound,Welikada,0,2025-10-28 17:05:52,2025-10-28 17:06:37,9,2,40,45,271,1
144A_1027_R2,144,outbound,Punchi Borella,0,2025-10-27 06:12:33,2025-10-27 06:13:14,13,2,43,41,437,0
171C_1031_R2,171,inbound,Borella,1,2025-10-31 08:51:16,2025-10-31 08:52:45,22,8,93,89,276,1
144B_1028_R2,144,outbound,Fort,1,2025-10-28 19:13:00,2025-10-28 19:14:02,6,6,23,62,274,0
144F_1026_R2,144,outbound,Borella,1,2025-10-26 06:43:21,2025-10-26 06:44:25,14,4,63,64,381,0
144G_1029_R2,144,outbound,Rajagiriya,1,2025-10-29 19:41:23,2025-10-29 19:42:23,8,9,30,60,596,0
144G_1029_R2,144,outbound,Fort,1,2025-10-29 19:21:00,2025-10-29 19:21:37,9,0,14,37,596,0
103A_1025_R2,103,inbound,Maradana,1,2025-10-25 16:16:20,2025-10-25 16:17:46,17,6,38,86,431,1
171F_1027_R1,171,outbound,Battaramulla,0,2025-10-27 11:13:02,2025-10-27 11:13:33,5,4,55,31,443,0
171D_1025_R1,171,outbound,Koswatta,1,2025-10-25 09:21:50,2025-10-25 09:22:22,4,4,110,32,536,0
103I_1025_R1,103,outbound,Narahenpita,1,2025-10-25 19:31:24,2025-10-25 19:32:01,3,7,33,37,467,0
171A_1025_R1,171,outbound,Borella,1,2025-10-25 07:42:36,2025-10-25 07:43:31,15,4,96,55,466,1
171J_1030_R1,171,inbound,Maradana,0,2025-10-30 10:56:22,2025-10-30 10:57:19,4,10,57,57,228,0
144C_1028_R1,144,outbound,Rajagiriya,1,2025-10-28 20:17:02,2025-10-28 20:17:39,4,6,53,37,500,0
144D_1028_R2,144,inbound,Maradana,0,2025-10-28 08:32:04,2025-10-28 08:32:50,9,5,44,46,362,1
171J_1025_R1,171,inbound,Koswatta,1,2025-10-25 17:46:00,2025-10-25 17:47:23,23,0,23,83,513,1
171D_1031_R2,171,inbound,Battaramulla,0,2025-10-31 20:10:02,2025-10-31 20:10:54,10,5,39,52,374,0
103E_1025_R1,103,outbound,Fort,1,2025-10-25 19:23:00,2025-10-25 19:23:43,8,4,22,43,461,0
144J_1029_R1,144,outbound,Borella,1,2025-10-29 16:40:13,2025-10-29 16:41:23,10,12,66,70,420,1
171I_1030_R1,171,inbound,Pettah,0,2025-10-30 17:04:52,2025-10-30 17:05:56,11,8,95,64,361,1
144F_1030_R2,144,inbound,Fort,1,2025-10-30 07:58:22,2025-10-30 07:59:03,5,7,60,41,532,1
171J_1028_R1,171,inbound,Koswatta,1,2025-10-28 17:58:00,2025-10-28 17:59:00,13,3,21,60,413,1
171I_1025_R1,171,inbound,Battaramulla,0,2025-10-25 09:22:21,2025-10-25 09:22:51,6,4,32,30,454,0
171A_1026_R1,171,inbound,Technical Junction,0,2025-10-26 15:40:38,2025-10-26 15:41:25,5,9,54,47,423,0
103F_1028_R1,103,inbound,Borella,0,2025-10-28 19:48:11,2025-10-28 19:48:56,12,2,27,45,240,0
103A_1029_R1,103,outbound,Maradana,0,2025-10-29 07:44:33,2025-10-29 07:45:53,17,4,61,80,551,1
171E_1025_R2,171,inbound,Battaramulla,0,2025-10-25 06:10:06,2025-10-25 06:10:56,10,4,31,50,508,0
171A_1029_R1,171,outbound,Koswatta,1,2025-10-29 19:03:42,2025-10-29 19:04:23,5,4,124,41,440,0
171G_1029_R2,171,outbound,Punchi Borella,0,2025-10-29 08:40:59,2025-10-29 08:41:56,10,6,51,57,715,1
171D_1026_R1,171,inbound,Maradana,0,2025-10-26 09:30:26,2025-10-26 09:31:23,9,7,44,57,356,0
103E_1030_R1,103,outbound,Maradana,0,2025-10-30 18:18:31,2025-10-30 18:19:40,16,4,31,69,271,1
103J_1026_R2,103,outbound,Punchi Borella,1,2025-10-26 10:33:29,2025-10-26 10:34:32,11,6,42,63,443,0
171A_1025_R1,171,inbound,Pettah,0,2025-10-25 08:20:24,2025-10-25 08:21:32,16,1,106,68,598,1
171C_1027_R1,171,inbound,Fort,1,2025-10-27 08:19:36,2025-10-27 08:20:32,8,9,72,56,540,1
171B_1026_R2,171,inbound,Welikada,0,2025-10-26 16:40:53,2025-10-26 16:42:12,20,4,54,79,467,1
103D_1031_R1,103,outbound,Maradana,0,2025-10-31 17:09:13,2025-10-31 17:10:27,14,7,39,74,577,1
171E_1028_R1,171,inbound,Punchi Borella,0,2025-10-28 17:29:51,2025-10-28 17:30:41,5,8,72,50,271,1
144I_1029_R1,144,inbound,Cotta Road,0,2025-10-29 16:56:20,2025-10-29 16:57:21,15,4,51,61,630,1
171C_1031_R1,171,outbound,Technical Junction,0,2025-10-31 09:56:24,2025-10-31 09:57:21,16,3,56,57,366,0
144E_1029_R1,144,inbound,Maradana,0,2025-10-29 09:35:23,2025-10-29 09:36:18,7,9,38,55,451,0
171F_1029_R1,171,inbound,Maradana,0,2025-10-29 10:13:33,2025-10-29 10:14:22,7,6,61,49,502,0
144B_1029_R1,144,inbound,Borella,0,2025-10-29 16:20:40,2025-10-29 16:21:54,18,2,56,74,550,1
144H_1030_R1,144,inbound,Fort,1,2025-10-30 07:30:28,2025-10-30 07:31:24,9,5,60,56,386,1
171A_1029_R1,171,outbound,Borella,1,2025-10-29 18:36:18,2025-10-29 18:37:52,21,10,120,94,440,1
144A_1031_R1,144,inbound,Maradana,0,2025-10-31 18:02:27,2025-10-31 18:03:32,9,9,52,65,591,1
171H_1030_R1,171,inbound,Pettah,0,2025-10-30 13:23:39,2025-10-30 13:24:17,5,6,52,38,571,0
103I_1025_R2,103,inbound,Punchi Borella,0,2025-10-25 16:09:08,2025-10-25 16:10:45,26,5,63,97,498,1
103D_1029_R1,103,outbound,Borella,0,2025-10-29 15:12:44,2025-10-29 15:13:10,2,4,22,26,430,0
144D_1030_R2,144,outbound,Rajagiriya,1,2025-10-30 19:22:40,2025-10-30 19:23:17,5,7,73,37,345,0
144I_1031_R2,144,inbound,Borella,0,2025-10-31 09:11:40,2025-10-31 09:12:33,11,3,35,53,400,0
171G_1028_R2,171,outbound,Technical Junction,0,2025-10-28 07:57:26,2025-10-28 07:58:28,12,4,64,62,378,1
171A_1031_R1,171,inbound,Maradana,0,2025-10-31 09:20:26,2025-10-31 09:21:00,6,1,69,34,283,0
171G_1029_R1,171,outbound,Technical Junction,0,2025-10-29 08:31:26,2025-10-29 08:32:24,12,5,36,58,548,1
171H_1031_R1,171,inbound,Fort,1,2025-10-31 11:18:52,2025-10-31 11:19:29,5,7,87,37,620,0
103G_1031_R2,103,inbound,Fort,1,2025-10-31 21:14:47,2025-10-31 21:15:46,8,7,52,59,434,0
171G_1027_R1,171,outbound,Maradana,0,2025-10-27 20:11:55,2025-10-27 20:12:27,4,3,44,32,382,0
171E_1031_R2,171,inbound,Punchi Borella,0,2025-10-31 14:47:26,2025-10-31 14:48:13,9,5,66,47,586,0
171H_1029_R1,171,inbound,Technical Junction,0,2025-10-29 19:24:04,2025-10-29 19:24:58,6,8,62,54,331,0
